Machine-learned Interatomic Potentials for Alloys and Alloy Phase Diagrams,Jun-19,
A Static Analysis-based Cross-Architecture Performance Prediction Using Machine Learning,Jun-19,
Brain correlates of task-load and dementia elucidation with tensor machine learning using oddball BCI paradigm,Jun-19,
Solver Recommendation For Transport Problems in Slabs Using Machine Learning,Jun-19,
Foreword to the Focus Issue on Machine Learning in Astronomy and Astrophysics,Jun-19,
Key biology you should have learned in physics class: Using ideal-gas mixtures to understand biomolecular machines,Jun-19,
Predicting the Curie temperature of ferromagnets using machine learning,Jun-19,
Machine Learning Allows Calibration Models to Predict Trace Element Concentration in Soil with Generalized LIBS Spectra,Jun-19,
Using Machine Learning to Optimize Web Interactions on Heterogeneous Mobile Multi-cores,Jun-19,
ENCORE: Ensemble Learning using Convolution Neural Machine Translation for Automatic Program Repair,Jun-19,
Machine Learning Line Bundle Cohomology,Jun-19,
Placeto: Learning Generalizable Device Placement Algorithms for Distributed Machine Learning,Jun-19,
A Performance and Cost Assessment of Machine Learning Interatomic Potentials,Jun-19,
Zero Latency for Emergencies: A Machine Learning based Approach to Quantify Impact of Construction Projects on Emergency Response in Urban Settings,Jun-19,
Demonstration of a Neural Machine Translation System with Online Learning for Translators,Jun-19,
Real-time discrimination of photon pairs using machine learning at the LHC,Jun-19,
Constraining strongly-coupled new physics from cosmic rays with machine learning techniques,Jun-19,
QoE-Aware Resource Allocation for Crowdsourced Live Streaming: A Machine Learning Approach,Jun-19,
An enhanced KNN-based twin support vector machine with stable learning rules,Jun-19,
Combining Machine Learning and Social Network Analysis to Reveal the Organizational Structures,Jun-19,
Determining surface rotation periods of solar-like stars observed by the Kepler mission using machine learning techniques,Jun-19,
Automatic classification of K2 pulsating stars using machine learning techniques,Jun-19,
A machine learning approach for GRB detection in AstroSat CZTI data,Jun-19,
The Value of Collaboration in Convex Machine Learning with Differential Privacy,Jun-19,
Transfer of Machine Learning Fairness across Domains,Jun-19,
Machine Learning Regression of stellar effective temperatures in the second $Gaia$ Data Release,Jun-19,
EDIMA: Early Detection of IoT Malware Network Activity Using Machine Learning Techniques,Jun-19,
A Review of Statistical Learning Machines from ATR to DNA Microarrays: design assessment and advice for practitioners,Jun-19,
Unifying machine learning and quantum chemistry -- a deep neural network for molecular wavefunctions,Jun-19,
Machine Learning Phase Transitions with a Quantum Processor,Jun-19,
Machine learning methods in quantum computing theory,Jun-19,
Software Engineering Practices for Machine Learning,Jun-19,
DALI: a large Dataset of synchronized Audio LyrIcs and notes automatically created using teacher-student machine learning paradigm,Jun-19,
Monte Carlo Gradient Estimation in Machine Learning,Jun-19,
Machine Learning Testing: Survey Landscapes and Horizons,Jun-19,
On the prediction of critical heat flux using a physics-informed machine learning-aided framework,Jun-19,
A Review of Machine Learning Applications in Fuzzing,Jun-19,
Machine Learning Assisted Insight to Spin Ice Dy$_2$Ti$_2$O$_7$,Jun-19,
One Size Does Not Fit All: Quantifying and Exposing the Accuracy-Latency Trade-off in Machine Learning Cloud Service APIs via Tolerance Tiers,Jun-19,
Lidar based Detection and Classification of Pedestrians and Vehicles Using Machine Learning Methods,Jun-19,
Comparing Machine Learning Approaches for Table Recognition in Historical Register Books,Jun-19,
Asymptotic Network Independence in Distributed Optimization for Machine Learning,Jun-19,
Performance of Random Forest Machine Learning Algorithms in Binary Supernovae Classification,Jul-19,
Privacy Risks of Explaining Machine Learning Models,Jul-19,
Upper Bounding GED via Transformations to LSAPE Based on Rings and Machine Learning,Jul-19,
An Enhanced Electrocardiogram Biometric Authentication System Using Machine Learning,Jul-19,
On the Fault Proneness of SonarQube Technical Debt Violations: A comparison of eight Machine Learning Techniques,Jul-19,
Machine Learning for Intelligent Authentication in 5G-and-Beyond Wireless Networks,Jul-19,
Network-accelerated Distributed Machine Learning Using MLFabric,Jul-19,
Two-stage Optimization for Machine Learning Workflow,Jul-19,
Self-learning projective quantum Monte Carlo simulations guided by restricted Boltzmann machines,Jul-19,
A machine learning approach to dynamical properties of quantum many-body systems,Jul-19,
Reproducibility in Machine Learning for Health,Jul-19,
Exploring effective charge in electromigration using machine learning,Jul-19,
Themis: Fair and Efficient GPU Cluster Scheduling for Machine Learning Workloads,Jul-19,
"""Machine LLRning"": Learning to Softly Demodulate",Jul-19,
iVAMS 2.0: Machine-Learning-Metamodel-Integrated Intelligent Verilog-AMS for Fast and Accurate Mixed-Signal Design Optimization,Jul-19,
Using machine learning to understand physics graduate school admissions,Jul-19,
Machine Learning based Prediction of Hierarchical Classification of Transposable Elements,Jul-19,
On the Weaknesses of Reinforcement Learning for Neural Machine Translation,Jul-19,
Equivalent Circuit Model Recognition of Electrochemical Impedance Spectroscopy via Machine Learning,Jul-19,
High-Throughput Machine Learning from Electronic Health Records,Jul-19,
On a Randomized Multi-Block ADMM for Solving Selected Machine Learning Problems,Jul-19,
Machine learning and behavioral economics for personalized choice architecture,Jul-19,
Next Generation Radiogenomics Sequencing for Prediction of EGFR and KRAS Mutation Status in NSCLC Patients Using Multimodal Imaging and Machine Learning Approaches,Jul-19,
On Explaining Machine Learning Models by Evolving Crucial and Compact Features,Jul-19,
Experimental measurement of Hilbert-Schmidt distance between two-qubit states as means for speeding-up machine learning,Jul-19,
Machine learning based white matter models with permeability: An experimental study in cuprizone treated in-vivo mouse model of axonal demyelination,Jul-19,
Visus: An Interactive System for Automatic Machine Learning Model Building and Curation,Jul-19,
Financial Time Series Data Processing for Machine Learning,Jul-19,
Exploiting Out-of-Domain Parallel Data through Multilingual Transfer Learning for Low-Resource Neural Machine Translation,Jul-19,
An Initial Attempt of Converged Machine-Learning Assisted Turbulence Modeling in RANS Simulations with Eddy-Viscosity Hypothesis,Jul-19,
Precision annealing Monte Carlo methods for statistical data assimilation and machine learning,Jul-19,
Resource-Efficient Wearable Computing for Real-Time Reconfigurable Machine Learning: A Cascading Binary Classification,Jul-19,
Stacked autoencoders based machine learning for noise reduction and signal reconstruction in geophysical data,Jul-19,
Case-Based Reasoning for Assisting Domain Experts in Processing Fraud Alerts of Black-Box Machine Learning Models,Jul-19,
Evidence for 3 new multi-planet systems from TESS using a Bayesian N-body retrieval and machine learning,Jul-19,
Quantifying Transparency of Machine Learning Systems through Analysis of Contributions,Jul-19,
Non-Invasive MGMT Status Prediction in GBM Cancer Using Magnetic Resonance Images (MRI) Radiomics Features: Univariate and Multivariate Machine Learning Radiogenomics Analysis,Jul-19,
Physics Informed Extreme Learning Machine (PIELM) -- A rapid method for the numerical solution of partial differential equations,Jul-19,
Expressive power of tensor-network factorizations for probabilistic modeling with applications from hidden Markov models to quantum machine learning,Jul-19,
Collaborative Machine Learning at the Wireless Edge with Blind Transmitters,Jul-19,
Uniformly Accurate Machine Learning Based Hydrodynamic Models for Kinetic Equations,Jul-19,
Learning by Abstraction: The Neural State Machine,Jul-19,
The What-If Tool: Interactive Probing of Machine Learning Models,Jul-19,
A Novel Contactless Human Machine Interface based on Machine Learning,Jul-19,
Application Inference using Machine Learning based Side Channel Analysis,Jul-19,
The stochastic multi-gradient algorithm for multi-objective optimization and its application to supervised machine learning,Jul-19,
Prospects for the Use of Photosensor Timing Information with Machine Learning Techniques in Background Rejection,Jul-19,
Learning a Behavior Model of Hybrid Systems Through Combining Model-Based Testing and Machine Learning (Full Version),Jul-19,
On Designing Machine Learning Models for Malicious Network Traffic Classification,Jul-19,
Super-resolution meets machine learning: approximation of measures,Jul-19,
Making AI Forget You: Data Deletion in Machine Learning,Jul-19,
Gamma-ray Bursts as distance indicators through a machine learning approach,Jul-19,
Machine Learning Kernel Method from a Quantum Generative Model,Jul-19,
Beyond Imitation: Generative and Variational Choreography via Machine Learning,Jul-19,
Detecting hidden and composite orders in layered models via machine learning,Jul-19,
Anti-electron Neutrino Event Selection from Backgrounds Based on Machine Learning,Jul-19,
Dreaming machine learning: Lipschitz extensions for reinforcement learning on financial markets,Jul-19,
Wind Estimation Using Quadcopter Motion: A Machine Learning Approach,Jul-19,
Efficient global structure optimization with a machine learned surrogate model,Jul-19,
A machine learning assessment of the two states model for lipid bilayer phase transitions,Jul-19,
A machine learning framework for computationally expensive transient models,Jul-19,
Convergence Analysis of Machine Learning Algorithms for the Numerical Solution of Mean Field Control and Games: I -- The Ergodic Case,Jul-19,
Embedded Atom Neural Network Potentials: Efficient and Accurate Machine Learning with a Physically Inspired Representation,Jul-19,
The Poincaré-Boltzmann Machine: from Statistical Physics to Machine Learning and back,Jul-19,
Experimental quantum homodyne tomography via machine learning,Jul-19,
Revealing posturographic features associated with the risk of falling in patients with Parkinsonian syndromes via machine learning,Jul-19,
The Bach Doodle: Approachable music composition with machine learning at scale,Jul-19,
Evaluating Explanation Without Ground Truth in Interpretable Machine Learning,Jul-19,
Machine learning without a feature set for detecting bursts in the EEG of preterm infants,Jul-19,
A Scalable Molecular Force Field Parameterization Method Based on Density Functional Theory and Quantum-Level Machine Learning,Jul-19,
Adversarial Security Attacks and Perturbations on Machine Learning and Deep Learning Methods,Jul-19,
Explaining Vulnerabilities to Adversarial Machine Learning through Visual Analytics,Jul-19,
Improving Heart Rate Variability Measurements from Consumer Smartwatches with Machine Learning,Jul-19,
Low-Shot Classification: A Comparison of Classical and Deep Transfer Machine Learning Approaches,Jul-19,
Machine Learning based Simulation Optimisation for Trailer Management,Jul-19,
A Differentiable Programming System to Bridge Machine Learning and Scientific Computing,Jul-19,
Accelerating the search for Axion-Like Particles with machine learning,Jul-19,
User-Interactive Machine Learning Model for Identifying Structural Relationships of Code Features,Jul-19,
Can Machine Learning Identify Governing Laws For Dynamics in Complex Engineered Systems ? : A Study in Chemical Engineering,Jul-19,
Comparison of Classical Machine Learning Approaches on Bangla Textual Emotion Analysis,Jul-19,
Estimating regional cerebral blood flow using resting-state functional MRI via machine learning,Jul-19,
Comparing Multi-class Binary and Hierarchical Machine Learning Classification schemes for variable stars,Jul-19,
Automated Machine Learning in Practice: State of the Art and Recent Results,Jul-19,
The Static Local Field Correction of the Warm Dense Electron Gas: An ab Initio Path Integral Monte Carlo Study and Machine Learning Representation,Jul-19,
ASYNC: A Cloud Engine with Asynchrony and History for Distributed Machine Learning,Jul-19,
A New Automatic Tool for CME Detection and Tracking with Machine Learning Techniques,Jul-19,
Techniques for Automated Machine Learning,Jul-19,
Machine Learning for Resource Management in Cellular and IoT Networks: Potentials Current Solutions and Open Challenges,Jul-19,
Thermal Conductivity Modeling using Machine Learning Potentials: Application to Crystalline and Amorphous Silicon,Jul-19,
A Systematic Mapping Study on Testing of Machine Learning Programs,Jul-19,
Mid-price Prediction Based on Machine Learning Methods with Technical and Quantitative Indicators,Jul-19,
Design of one-year mortality forecast at hospital admission based: a machine learning approach,Jul-19,
Decentralized Stochastic First-Order Methods for Large-scale Machine Learning,Jul-19,
Deep Learning Assisted User Identification in Massive Machine-Type Communications,Jul-19,
Trees and Islands -- Machine learning approach to nuclear physics,Jul-19,
On Using Machine Learning to Identify Knowledge in API Reference Documentation,Jul-19,
Detection of Real-world Driving-induced Affective State Using Physiological Signals and Multi-view Multi-task Machine Learning,Jul-19,
Unsupervised Machine Learning to Teach Fluid Dynamicists to Think in 15 Dimensions,Jul-19,
Backward-Forward Algorithm: An Improvement towards Extreme Learning Machine,Jul-19,
Quantum Compressed Sensing with Unsupervised Tensor-Network Machine Learning,Jul-19,
Towards Logical Specification of Statistical Machine Learning,Jul-19,
Machine Learning the Tangent Space of Dynamical Instabilities from Data,Jul-19,
CAMLPAD: Cybersecurity Autonomous Machine Learning Platform for Anomaly Detection,Jul-19,
Understanding Magnetic Properties of Actinide-Based Compounds from Machine Learning,Jul-19,
MadMiner: Machine learning-based inference for particle physics,Jul-19,
Machine learning approach to remove ion interference effect in agricultural nutrient solutions,Jul-19,
Machine learning and semantic analysis of in-game chat for cyberbullying,Jul-19,
Automatic Microscopic Image Analysis by Moving Window Local Fourier Transform and Machine Learning,Jul-19,
Reducing malicious use of synthetic media research: Considerations and potential release practices for machine learning,Jul-19,
Time-series machine-learning error models for approximate solutions to parameterized dynamical systems,Jul-19,
Q-MIND: Defeating Stealthy DoS Attacks in SDN with a Machine-learning based Defense Framework,Jul-19,
Repetitive Readout Enhanced by Machine Learning,Jul-19,
Machine learning the DFT potential energy surface for inorganic halide perovskite CsPbBr$_3$,Jul-19,
A comparison of Deep Learning performances with others machine learning algorithms on credit scoring unbalanced data,Jul-19,
sql4ml A declarative end-to-end workflow for machine learning,Jul-19,
Airbnb Price Prediction Using Machine Learning and Sentiment Analysis,Jul-19,
Statistical Descriptors-based Automatic Fingerprint Identification: Machine Learning Approaches,Jul-19,
PointHop: An Explainable Machine Learning Method for Point Cloud Classification,Jul-19,
An alarm prediction framework for financial IT system using hybrid machine learning methods,Jul-19,
Machine learning in APOGEE: Identification of stellar populations through chemical abundances,Jul-19,
Pain Detection with fNIRS-Measured Brain Signals: A Personalized Machine Learning Approach Using the Wavelet Transform and Bayesian Hierarchical Modeling with Dirichlet Process Priors,Jul-19,
Prudence When Assuming Normality: an advice for machine learning practitioners,Jul-19,
Pyramid: Machine Learning Framework to Estimate the Optimal Timing and Resource Usage of a High-Level Synthesis Design,Jul-19,
A real-time iterative machine learning approach for temperature profile prediction in additive manufacturing processes,Jul-19,
Predicting credit default probabilities using machine learning techniques in the face of unequal class distributions,Jul-19,
Embedding Human Heuristics in Machine-Learning-Enabled Probe Microscopy,Jul-19,
Development of a Fragment-Based Machine Learning Algorithm for Designing Hybrid Drugs Optimized for Permeating Gram-Negative Bacteria,Jul-19,
Topological Machine Learning with Persistence Indicator Functions,Jul-19,
An Enhanced Machine Learning-based Biometric Authentication System Using RR-Interval Framed Electrocardiograms,Jul-19,
Local Interpretation Methods to Machine Learning Using the Domain of the Feature Space,Jul-19,
Machine Learning at the Network Edge: A Survey,Aug-19,
explAIner: A Visual Analytics Framework for Interactive and Explainable Machine Learning,Aug-19,
Cultural association based on machine learning for team formation,Aug-19,
Featuring the topology with the unsupervised machine learning,Aug-19,
Efficient Machine Learning for Large-Scale Urban Land-Use Forecasting in Sub-Saharan Africa,Aug-19,
Modeling PKT at a global level: A machine learning approach,Aug-19,
Feature Robustness in Non-stationary Health Records: Caveats to Deployable Model Performance in Common Clinical Machine Learning Tasks,Aug-19,
Machine-learning-assisted thin-film growth: Bayesian optimization in molecular beam epitaxy of SrRuO3 thin films,Aug-19,
A Visual Technique to Analyze Flow of Information in a Machine Learning System,Aug-19,
Machine Learning as Ecology,Aug-19,
An accelerating approach of designing ferromagnetic materials via machine learning modeling of magnetic ground state and Curie temperature,Aug-19,
"Physical machine learning outperforms ""human learning"" in Quantum Chemistry",Aug-19,
Privacy-preserving Distributed Machine Learning via Local Randomization and ADMM Perturbation,Aug-19,
Machine-learning based three-qubit gate for realization of a Toffoli gate with cQED-based transmon systems,Aug-19,
Requirements-driven Test Generation for Autonomous Vehicles with Machine Learning Components,Aug-19,
A systematic review of fuzzing based on machine learning techniques,Aug-19,
Inverse design and optimization of graphene metamaterial for multi-peak plasmon induced transparency based on machine learning and evolutionary algorithms,Aug-19,
Performance Evaluation of Supervised Machine Learning Techniques for Efficient Detection of Emotions from Online Content,Aug-19,
Convergence Analysis of Machine Learning Algorithms for the Numerical Solution of Mean Field Control and Games: II -- The Finite Horizon Case,Aug-19,
Chatter Detection in Turning Using Machine Learning and Similarity Measures of Time Series via Dynamic Time Warping,Aug-19,
A study in Rashomon curves and volumes: A new perspective on generalization and model simplicity in machine learning,Aug-19,
Model Agnostic Defence against Backdoor Attacks in Machine Learning,Aug-19,
Machine Learning and the future of Supernova Cosmology,Aug-19,
Estimating sex and age for forensic applications using machine learning based on facial measurements from frontal cephalometric landmarks,Aug-19,
Assessing and Improving Machine Learning Model Predictions of Polymer Glass Transition Temperatures,Aug-19,
Machine learning and Kolmogorov analysis to reveal gravitational lenses,Aug-19,
Purifying electron spectra from noisy pulses with machine learning using synthetic Hamilton matrices,Aug-19,
Paired-Consistency: An Example-Based Model-Agnostic Approach to Fairness Regularization in Machine Learning,Aug-19,
Large-scale traffic signal control using machine learning: some traffic flow considerations,Aug-19,
Using X-Ray Morphological Parameters to Strengthen Galaxy Cluster Mass Estimates via Machine Learning,Aug-19,
Flood Prediction Using Machine Learning Models: Literature Review,Aug-19,
Uncheatable Machine Learning Inference,Aug-19,
Reconstructing commuters network using machine learning and urban indicators,Aug-19,
Optimising Automatic Morphological Classification of Galaxies with Machine Learning and Deep Learning using Dark Energy Survey Imaging,Aug-19,
Predicting Rare Events in Multiscale Dynamical Systems using Machine Learning,Aug-19,
On the cosmological performance of photometric classified supernovae with machine learning,Aug-19,
Quantum adiabatic machine learning with zooming,Aug-19,
Valley notch filter in a graphene strain superlattice: a Green's function and machine learning approach,Aug-19,
Requirements Engineering for Machine Learning: Perspectives from Data Scientists,Aug-19,
Classification and prediction of wave chaotic systems with machine learning techniques,Aug-19,
Constrained Multi-Objective Optimization for Automated Machine Learning,Aug-19,
A Survey of Recent Scalability Improvements for Semidefinite Programming with Applications in Machine Learning Control and Robotics,Aug-19,
End-to-End Machine Learning for Experimental Physics: Using Simulated Data to Train a Neural Network for Object Detection in Video Microscopy,Aug-19,
Optimizing Ensemble Weights and Hyperparameters of Machine Learning Models for Regression Problems,Aug-19,
Maximum Relevance and Minimum Redundancy Feature Selection Methods for a Marketing Machine Learning Platform,Aug-19,
Resonant Machine Learning Based on Complex Growth Transform Dynamical Systems,Aug-19,
Automated Rib Fracture Detection of Postmortem Computed Tomography Images Using Machine Learning Techniques,Aug-19,
Towards Automated Machine Learning: Evaluation and Comparison of AutoML Approaches and Tools,Aug-19,
Trustable and Automated Machine Learning Running with Blockchain and Its Applications,Aug-19,
Machine learning magnetic parameters from spin configurations,Aug-19,
Evaluation of nearby young moving groups based on unsupervised machine learning,Aug-19,
Using Near Infrared Spectroscopy and Machine Learning to diagnose Systemic Sclerosis,Aug-19,
Machine Learning the Physical Non-Local Exchange-Correlation Functional of Density-Functional Theory,Aug-19,
Cosmic ray composition study using machine learning at the IceCube Neutrino Observatory,Aug-19,
Machine learning the computational cost of quantum chemistry,Aug-19,
Maize Yield and Nitrate Loss Prediction with Machine Learning Algorithms,Aug-19,
The efficacy of various machine learning models for multi-class classification of RNA-seq expression data,Aug-19,
Across-Stack Profiling and Characterization of Machine Learning Models on GPUs,Aug-19,
Towards Linearization Machine Learning Algorithms,Aug-19,
Machine Learning Classifiers for Intermediate Redshift Emission Line Galaxies,Aug-19,
Investigation of wind pressures on tall building under interference effects using machine learning techniques,Aug-19,
Machine-learning interatomic potential for radiation damage and defects in tungsten,Aug-19,
Machine learning configuration interaction for ab initio potential energy curves,Aug-19,
How to Find Variable Active Galactic Nuclei with Machine Learning,Aug-19,
Importance of spatial predictor variable selection in machine learning applications -- Moving from data reproduction to spatial prediction,Aug-19,
Contour Detection in Cassini ISS images based on Hierarchical Extreme Learning Machine and Dense Conditional Random Field,Aug-19,
Centralized and Distributed Machine Learning-Based QoT Estimation for Sliceable Optical Networks,Aug-19,
Applying machine learning optimization methods to the production of a quantum gas,Aug-19,
IMPRESSION -- Prediction of NMR Parameters for 3-dimensional chemical structures using Machine Learning with near quantum chemical accuracy,Aug-19,
Rapid classification of quantum sources enabled by machine learning,Aug-19,
Viability of machine learning to reduce workload in systematic review screenings in the health sciences: a working paper,Aug-19,
Adversary-resilient Inference and Machine Learning: From Distributed to Decentralized,Aug-19,
Wasserstein Distributionally Robust Optimization: Theory and Applications in Machine Learning,Aug-19,
Machine Teaching by Domain Experts: Towards More HumaneInclusive and Intelligent Machine Learning Systems,Aug-19,
Identification of Pediatric Sepsis Subphenotypes for Enhanced Machine Learning Predictive Performance: A Latent Profile Analysis,Aug-19,
Analyzing Collective Motion with Machine Learning and Topology,Aug-19,
Accelerating small-angle scattering experiments with simulation-based machine learning,Aug-19,
Predicting the Long-Term Outcomes of Biologics in Psoriasis Patients Using Machine Learning,Aug-19,
"Machine-learning enables Image Reconstruction and Classification in a ""see-through"" camera",Aug-19,
A Survey on Bias and Fairness in Machine Learning,Aug-19,
Shapley Decomposition of R-Squared in Machine Learning Models,Aug-19,
An Introduction to Advanced Machine Learning : Meta Learning Algorithms Applications and Promises,Aug-19,
Machine learning algorithms to infer trait matching and predict species interactions in ecological networks,Aug-19,
Incremental Improvement of a Question Answering System by Re-ranking Answer Candidates using Machine Learning,Aug-19,
A Machine Learning Approach for Smartphone-based Sensing of Roads and Driving Style,Aug-19,
Urban flows prediction from spatial-temporal data using machine learning: A survey,Aug-19,
A Framework for Model Search Across Multiple Machine Learning Implementations,Aug-19,
Causally interpretable multi-step time series forecasting: A new machine learning approach using simulated differential equations,Aug-19,
An Energy Approach to the Solution of Partial Differential Equations in Computational Mechanics via Machine Learning: Concepts Implementation and Applications,Aug-19,
On Inferring Training Data Attributes in Machine Learning Models,Aug-19,
Machine-learning techniques for the optimal design of acoustic metamaterials,Aug-19,
Classical versus Quantum Models in Machine Learning: Insights from a Finance Application,Aug-19,
Multi-Objective Automatic Machine Learning with AutoxgboostMC,Aug-19,
Physics-Informed Machine Learning Models for Predicting the Progress of Reactive-Mixing,Aug-19,
Learning a Multitask Curriculum for Neural Machine Translation,Aug-19,
Predicting outcomes of catalytic reactions using machine learning,Aug-19,
A Concert-planning Tool for Independent Musicians by Machine Learning Models,Aug-19,
Machine learning with electroencephalography features for precise diagnosis of depression subtypes,Aug-19,
Enabling Simulation-Based Optimization Through Machine Learning: A Case Study on Antenna Design,Aug-19,
Machine Learning and the Internet of Things Enable Steam Flood Optimization for Improved Oil Production,Aug-19,
Survey and Benchmarking of Machine Learning Accelerators,Aug-19,
A Machine Learning Accelerator In-Memory for Energy Harvesting,Aug-19,
Classifying single-qubit noise using machine learning,Aug-19,
GADMM: Fast and Communication Efficient Framework for Distributed Machine Learning,Sep-19,
Machine Learning Based Image Calibration for a Twofold Time-Interleaved High Speed DAC,Sep-19,
Uncertainty-Driven Semantic Segmentation through Human-Machine Collaborative Learning,Sep-19,
Optimizing exoplanet atmosphere retrieval using unsupervised machine-learning classification,Sep-19,
Multi-agent Learning for Neural Machine Translation,Sep-19,
Are Bitcoins price predictable? Evidence from machine learning techniques using technical indicators,Sep-19,
Detecting Depinning and Nonequilibrium Transitions with Unsupervised Machine Learning,Sep-19,
Lifelong Machine Learning with Deep Streaming Linear Discriminant Analysis,Sep-19,
Machine Learning based jet momentum reconstruction in Pb-Pb collisions measured with the ALICE detector,Sep-19,
Defeating Opaque Predicates Statically through Machine Learning and Binary Analysis,Sep-19,
Employ Multimodal Machine Learning for Content quality analysis,Sep-19,
Understanding Bias in Machine Learning,Sep-19,
FCHL revisited: faster and more accurate quantum machine learning,Sep-19,
Mining for Dark Matter Substructure: Inferring subhalo population properties from strong lenses with machine learning,Sep-19,
Regression-clustering for Improved Accuracy and Training Cost with Molecular-Orbital-Based Machine Learning,Sep-19,
Performance Analysis and Comparison of Distributed Machine Learning Systems,Sep-19,
Machine Learning in Least-Squares Monte Carlo Proxy Modeling of Life Insurance Companies,Sep-19,
Generative Machine Learning for Robust Free-Space Communication,Sep-19,
How effective is machine learning to detect long transient gravitational waves from neutron stars in a real search?,Sep-19,
Machine-Learning-Driven New Geologic Discoveries at Mars Rover Landing Sites: Jezero and NE Syrtis,Sep-19,
High-Fidelity State-of-Charge Estimation of Li-Ion Batteries Using Machine Learning,Sep-19,
Dispersion Characterization and Pulse Prediction with Machine Learning,Sep-19,
Encoders and Decoders for Quantum Expander Codes Using Machine Learning,Sep-19,
SystemDS: A Declarative Machine Learning System for the End-to-End Data Science Lifecycle,Sep-19,
Approaching Machine Learning Fairness through Adversarial Network,Sep-19,
Machine Learning Approaches for Detecting the Depression from Resting-State Electroencephalogram (EEG): A Review Study,Sep-19,
Disease Labeling via Machine Learning is NOT quite the same as Medical Diagnosis,Sep-19,
Multiway Cluster Robust Double/Debiased Machine Learning,Sep-19,
Lecture Notes: Optimization for Machine Learning,Sep-19,
Machine Learning Approach for Air Shower Recognition in EUSO-SPB Data,Sep-19,
Machine learning for automatic construction of pseudo-realistic pediatric abdominal phantoms,Sep-19,
Systemic Risk Clustering of China Internet Financial Based on t-SNE Machine Learning Algorithm,Sep-19,
Distributed creation of Machine learning agents for Blockchain analysis,Sep-19,
Super learning for daily streamflow forecasting: Large-scale demonstration and comparison with multiple machine learning algorithms,Sep-19,
Application of Machine Learning for Online Dynamic Security Assessment in Presence of System Variability and Additive Instrumentation Errors,Sep-19,
Machine and Deep Learning for Crowd Analytics,Sep-19,
Machine learning accelerates parameter optimization and uncertainty assessment of a land surface model,Sep-19,
The Prevalence of Errors in Machine Learning Experiments,Sep-19,
Incorporating long-range physics in atomic-scale machine learning,Sep-19,
Machine Learning for Stochastic Parameterization: Generative Adversarial Networks in the Lorenz '96 Model,Sep-19,
CalBehav: A Machine Learning based Personalized Calendar Behavioral Model using Time-Series Smartphone Data,Sep-19,
A Machine Learning Method for Prediction of Multipath Channels,Sep-19,
Addressing Algorithmic Bottlenecks in Elastic Machine Learning with Chicle,Sep-19,
Towards Safe Machine Learning for CPS: Infer Uncertainty from Training Data,Sep-19,
Boltzmann machine learning and regularization methods for inferring evolutionary fields and couplings from a multiple sequence alignment,Sep-19,
Photometric light curves classification with machine learning,Sep-19,
Byzantine-Robust Federated Machine Learning through Adaptive Model Averaging,Sep-19,
A Survey on Machine Learning for Optical Communication [Machine Learning View],Sep-19,
Validating Weak-form Market Efficiency in United States Stock Markets with Trend Deterministic Price Data and Machine Learning,Sep-19,
ORES: Lowering Barriers with Participatory Machine Learning in Wikipedia,Sep-19,
De-biased Machine Learning for Compliers,Sep-19,
Overton: A Data System for Monitoring and Improving Machine-Learned Products,Sep-19,
Classifying Multilingual User Feedback using Traditional Machine Learning and Deep Learning,Sep-19,
Coarse-scale PDEs from fine-scale observations via machine learning,Sep-19,
Analyzing machine-learned representations: A natural language case study,Sep-19,
Joint Inference of Reward Machines and Policies for Reinforcement Learning,Sep-19,
Uncovering atomistic mechanisms of crystallization using Machine Learning,Sep-19,
Identifying kinematic structures in simulated galaxies using unsupervised machine learning,Sep-19,
Machine Learning in/for Blockchain: Future and Challenges,Sep-19,
Unconventional machine learning of genome-wide human cancer data,Sep-19,
Classifying Topological Charge in SU(3) Yang-Mills Theory with Machine Learning,Sep-19,
AITuning: Machine Learning-based Tuning Tool for Run-Time Communication Libraries,Sep-19,
Explainable Machine Learning in Deployment,Sep-19,
Machine-learning interpolation of population-synthesis simulations to interpret gravitational-wave observations: a case study,Sep-19,
A Step Toward Quantifying Independently Reproducible Machine Learning Research,Sep-19,
Road Network Reconstruction from Satellite Images with Machine Learning Supported by Topological Methods,Sep-19,
CogRF: A New Frontier for Machine Learning and Artificial Intelligence for 6G RF Systems,Sep-19,
Feeling Anxious? Perceiving Anxiety in Tweets using Machine Learning,Sep-19,
VeriML: Enabling Integrity Assurances and Fair Payments for Machine Learning as a Service,Sep-19,
On Machine Learning Force Fields for Metallic Nanoparticles,Sep-19,
AdaBoost-assisted Extreme Learning Machine for Efficient Online Sequential Classification,Sep-19,
Machine learning in healthcare -- a system's perspective,Sep-19,
Particle reconstruction of volumetric particle image velocimetry with strategy of machine learning,Sep-19,
sktime: A Unified Interface for Machine Learning with Time Series,Sep-19,
Estimating Glycemic Impact of Cooking Recipes via Online Crowdsourcing and Machine Learning,Sep-19,
Machine Learning based IoT Edge Node Security Attack and Countermeasures,Sep-19,
Statistical and Machine Learning-based Decision Techniques for Physical Layer Authentication,Sep-19,
Machine Learning Potential Energy Surfaces,Sep-19,
Auto-tuning of double dot devices in situ with machine learning,Sep-19,
HyMER: A Hybrid Machine Learning Framework for Energy Efficient Routing in SDN,Sep-19,
A Distributed Fair Machine Learning Framework with Private Demographic Data Protection,Sep-19,
Cyclotron Radiation Emission Spectroscopy Signal Classification with Machine Learning in Project 8,Sep-19,
